Person ID,Detection Time,Similarity Score
ksj47,2025-02-05T19:30:39.459009,0.7545761833482962
ksj47,2025-02-05T19:30:40.426894,0.7236306711404572
ksj47,2025-02-05T19:30:41.248228,0.7445571839928444
ksj47,2025-02-05T19:30:42.237801,0.7087546399625698
ksj47,2025-02-05T19:30:43.020060,0.7295191372152031
ksj47,2025-02-05T19:30:43.852136,0.7533011172355084
ksj47,2025-02-05T19:30:45.330310,0.7162669334609679
ksj47,2025-02-05T19:30:45.983155,0.7285343371848362
ksj47,2025-02-05T19:30:46.652476,0.7237264953058783
ksj47,2025-02-05T19:30:47.479739,0.7360701115480339
ksj47,2025-02-05T19:30:48.020626,0.7344848292590177
ksj47,2025-02-05T19:30:48.810606,0.7340259128410823
ksj47,2025-02-05T19:30:49.479124,0.7022718478990649
ksj47,2025-02-05T19:30:50.129513,0.7796209288806222
ksj47,2025-02-05T19:30:52.478106,0.7014130712279097
ksj47,2025-02-05T19:30:53.097103,0.7009236281673903
ksj47,2025-02-05T19:30:55.091422,0.7470377976949033
ksj47,2025-02-05T19:30:55.734613,0.7301574074869415
ksj47,2025-02-05T20:01:01.604207,0.7391609744639275
ksj47,2025-02-05T20:01:02.224356,0.7420559187631336
ksj47,2025-02-05T20:01:02.778756,0.7190205470901048
ksj47,2025-02-05T20:01:03.425661,0.7080533568121306
ksj47,2025-02-05T20:01:05.876150,0.720638547195082
ksj47,2025-02-05T20:01:20.862562,0.7196589407787162
ksj47,2025-02-05T20:01:21.802137,0.7173784228105731
ksj47,2025-02-05T20:01:23.165101,0.7216929094929857
ksj47,2025-02-05T20:01:23.938541,0.7153313569509041
ksj47,2025-02-05T20:01:24.506872,0.7049275472432137
ksj47,2025-02-05T20:01:26.660533,0.7024751376075375
ksj47,2025-02-05T20:01:27.263896,0.7242522008366383
ksj47,2025-02-05T20:01:29.188745,0.721702842152482
ksj47,2025-02-05T20:01:29.753511,0.7334349484562659
ksj47,2025-02-05T20:01:30.478041,0.708894637592681
ksj47,2025-02-05T20:01:32.124712,0.7147305756461142
ksj47,2025-02-05T20:01:32.853921,0.7634728168109973
ksj47,2025-02-05T20:01:33.613197,0.7758014997722794
ksj47,2025-02-05T20:01:34.445324,0.716911847437313
ksj47,2025-02-05T20:01:36.255220,0.7727696783357224
ksj47,2025-02-06T09:38:42.710795,0.7046593304221294
ksj47,2025-02-06T09:38:43.810637,0.7522796963016898
ksj47,2025-02-06T09:38:44.943655,0.7060961030832476
ksj47,2025-02-06T09:38:45.714070,0.7097863137660201
ksj47,2025-02-06T09:38:54.251946,0.7768235825627603
ksj47,2025-02-06T09:38:55.517853,0.7439512640237345
ksj47,2025-02-06T09:38:56.586088,0.7802180574570603
ksj47,2025-02-06T09:38:57.793200,0.7809672784681945
ksj47,2025-02-06T09:39:01.779739,0.7651693343624242
ksj47,2025-02-06T09:39:02.613863,0.7728708034604421
ksj47,2025-02-06T09:39:04.739279,0.764342127934467
firefly,2025-02-06T09:39:26.394598,0.7797935065773027
firefly,2025-02-06T09:39:27.117562,0.771935212247168
firefly,2025-02-06T09:39:28.096831,0.7694606485483932
firefly,2025-02-06T09:39:29.163301,0.7699006250579501
firefly,2025-02-06T09:39:29.682822,0.8033537395064986
firefly,2025-02-06T09:39:30.445781,0.779731843902994
ksj47,2025-02-06T09:39:42.159457,0.7206030814875185
ksj47,2025-02-06T09:39:42.664763,0.737176312703017
ksj47,2025-02-06T09:39:44.787959,0.7641144871044081
ksj47,2025-02-06T09:39:45.389872,0.8050656643700437
ksj47,2025-02-06T09:39:45.991540,0.7414226331170543
ksj47,2025-02-06T09:39:59.347502,0.7927847437533012
ksj47,2025-02-06T09:39:59.925511,0.7731274044041476
ksj47,2025-02-06T09:40:00.480898,0.7716661897082884
ksj47,2025-02-06T09:40:01.024158,0.7930617092244385
ksj47,2025-02-06T09:40:01.635975,0.7796491129138118
ksj47,2025-02-06T09:40:02.210068,0.787847215076571
ksj47,2025-02-06T09:40:02.776385,0.7837924466183179
ksj47,2025-02-06T09:40:03.347048,0.7938450328562039
ksj47,2025-02-06T09:40:03.922331,0.7808327692911408
ksj47,2025-02-06T09:40:04.464357,0.761384490392305
ksj47,2025-02-06T09:40:05.055232,0.7717601514921466
ksj47,2025-02-06T09:40:05.603788,0.7761287108711623
ksj47,2025-02-06T09:47:05.769152,0.7633333752542558
ksj47,2025-02-06T09:47:06.451832,0.7641649340629787
ksj47,2025-02-06T09:47:07.088558,0.7484946748336742
ksj47,2025-02-06T09:47:07.627302,0.7466931152353322
ksj47,2025-02-06T09:47:08.377745,0.75141138943588
manzoor032,2025-02-06T09:47:10.378035,0.7086662471773314
manzoor032,2025-02-06T09:47:10.953459,0.7028925234926331
manzoor032,2025-02-06T09:47:12.635018,0.7323994887108547
manzoor032,2025-02-06T09:47:13.207733,0.7388277162951226
manzoor032,2025-02-06T09:47:13.803276,0.7130551076031728
manzoor032,2025-02-06T09:47:15.181660,0.7212592548313921
manzoor032,2025-02-06T09:47:16.267165,0.7221658943068542
ksj47,2025-02-06T09:47:25.272924,0.7512261521529797
ksj47,2025-02-06T09:47:25.848166,0.7613321482164233
ksj47,2025-02-06T09:47:26.370923,0.7135725158543855
ksj47,2025-02-06T09:47:26.979622,0.7855971290183321
ksj47,2025-02-06T09:47:27.448915,0.7719493388213112
ksj47,2025-02-06T10:01:32.392302,0.7100286913616247
ksj47,2025-02-06T10:01:33.304310,0.7066141030082727
ksj47,2025-02-06T10:01:39.495162,0.7066882648313617
ksj47,2025-02-06T10:03:24.237337,0.7217969117318415
ksj47,2025-02-06T10:03:28.353511,0.7179789890007862
ksj47,2025-02-06T10:03:30.978766,0.704614533025284
ksj47,2025-02-06T10:03:32.514207,0.7028962288192577
ksj47,2025-02-06T10:03:35.384592,0.7316280012147687
ksj47,2025-02-06T10:03:36.812678,0.704378342948195
ksj47,2025-02-06T10:03:37.635652,0.7741088929629151
ksj47,2025-02-06T10:03:38.764503,0.7319368837901004
ksj47,2025-02-06T10:07:17.618082,0.7132162481588159
ksj47,2025-02-06T10:07:51.571323,0.7149441822573259
ksj47,2025-02-06T10:07:52.739653,0.7229825606202933
ksj47,2025-02-06T10:07:58.115680,0.7030920941667753
ksj47,2025-02-06T10:08:03.405089,0.7431880040735462
ksj47,2025-02-06T10:08:06.589738,0.724355188602738
ksj47,2025-02-06T10:08:08.488470,0.7258629067181419
ksj47,2025-02-06T10:08:16.065181,0.7032645883830352
